runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
hltcoeTTG2      	udelRunTTG4     	all 	      0.0894	      0.1869	    0.5426
hltcoeTTG2      	UDInfoMMR5      	all 	      0.0413	      0.1053	    0.4667
hltcoeTTG2      	UDInfoMMRA      	all 	      0.0368	      0.0993	    0.4709
hltcoeTTG2      	UDInfoMMRWC5    	all 	      0.0485	      0.1170	    0.5006
hltcoeTTG2      	UDInfoMMRWCA    	all 	      0.0437	      0.1079	    0.4470
hltcoeTTG2      	wistudt2bcd     	all 	      0.0260	      0.1135	    0.4667
hltcoeTTG2      	wistudt2bd      	all 	      0.0610	      0.1890	    0.5235
hltcoeTTG2      	wistudt2qcd     	all 	      0.0212	      0.0458	    0.3348
hltcoeTTG2      	wistudt2qd      	all 	      0.0412	      0.1201	    0.3990
hltcoeTTG3      	ICTNETAP3       	all 	      0.1586	      0.3518	    0.4442
hltcoeTTG3      	ICTNETAP4       	all 	      0.1794	      0.3885	    0.4554
hltcoeTTG3      	ICTNETRunSP3    	all 	      0.1732	      0.2469	    0.4275
hltcoeTTG3      	ICTNETRUNSP4    	all 	      0.1990	      0.3004	    0.4249
hltcoeTTG3      	JufeLdkeSum1    	all 	      0.3947	      0.5815	    0.3380
hltcoeTTG3      	JufeLdkeSum2    	all 	      0.2507	      0.4161	    0.4086
hltcoeTTG3      	JufeLdkeSum3    	all 	      0.1389	      0.2632	    0.4035
hltcoeTTG3      	PrisTTG2014a    	all 	      0.2745	      0.4295	    0.4226
hltcoeTTG3      	PrisTTG2014b    	all 	      0.2838	      0.4330	    0.4355
hltcoeTTG3      	PrisTTG2014c    	all 	      0.2612	      0.4629	    0.4250
hltcoeTTG3      	PrisTTG2014e    	all 	      0.2848	      0.4956	    0.4013
hltcoeTTG3      	QUQEd10t15TTgCL 	all 	      0.2334	      0.3836	    0.4609
hltcoeTTG3      	QUQEd5t25TTgBL  	all 	      0.2904	      0.4709	    0.4358
hltcoeTTG3      	QUTmpDecayTTgCL 	all 	      0.2289	      0.3744	    0.5056
hltcoeTTG3      	QUTqrmTTgBL     	all 	      0.2646	      0.4438	    0.4113
hltcoeTTG3      	SCIAI124aTTG    	all 	      0.0622	      0.0951	    0.5344
hltcoeTTG3      	SCIAI14aTTG     	all 	      0.0631	      0.0967	    0.5389
hltcoeTTG3      	SCIAI3am14aTTG  	all 	      0.0545	      0.0916	    0.4953
hltcoeTTG3      	SCIAI3cm4aTTG   	all 	      0.0383	      0.0790	    0.4760
hltcoeTTG3      	SM100           	all 	      0.1465	      0.2261	    0.4574
hltcoeTTG3      	SM50            	all 	      0.1246	      0.2093	    0.5130
hltcoeTTG3      	SR              	all 	      0.0453	      0.1325	    0.6981
hltcoeTTG3      	SRTD            	all 	      0.0506	      0.1599	    0.6959
hltcoeTTG3      	SRTL            	all 	      0.0599	      0.1923	    0.6581
hltcoeTTG3      	Standard        	all 	      0.0482	      0.1405	    0.7122
hltcoeTTG3      	TTGPKUICST1     	all 	      0.3467	      0.5000	    0.4045
hltcoeTTG3      	TTGPKUICST2     	all 	      0.2513	      0.4299	    0.5224
hltcoeTTG3      	TTGPKUICST3     	all 	      0.3060	      0.4654	    0.4705
hltcoeTTG3      	TTGPKUICST4     	all 	      0.3134	      0.4827	    0.4647
hltcoeTTG3      	udelRunTTG1     	all 	      0.1063	      0.2111	    0.5314
hltcoeTTG3      	udelRunTTG2     	all 	      0.0988	      0.1985	    0.5253
hltcoeTTG3      	udelRunTTG3     	all 	      0.1088	      0.2026	    0.5539
hltcoeTTG3      	udelRunTTG4     	all 	      0.1024	      0.2041	    0.5423
hltcoeTTG3      	UDInfoMMR5      	all 	      0.0474	      0.1459	    0.5873
hltcoeTTG3      	UDInfoMMRA      	all 	      0.0461	      0.1333	    0.5521
hltcoeTTG3      	UDInfoMMRWC5    	all 	      0.0618	      0.1477	    0.5821
hltcoeTTG3      	UDInfoMMRWCA    	all 	      0.0522	      0.1325	    0.5288
hltcoeTTG3      	wistudt2bcd     	all 	      0.0283	      0.1088	    0.5355
hltcoeTTG3      	wistudt2bd      	all 	      0.0571	      0.1846	    0.4966
hltcoeTTG3      	wistudt2qcd     	all 	      0.0248	      0.0665	    0.3006
hltcoeTTG3      	wistudt2qd      	all 	      0.0309	      0.0894	    0.3788
ICTNETAP3       	ICTNETAP4       	all 	      0.1503	      0.3636	    0.2659
ICTNETAP3       	ICTNETRunSP3    	all 	      0.1268	      0.2576	    0.3988
ICTNETAP3       	ICTNETRUNSP4    	all 	      0.1046	      0.2331	    0.4091
ICTNETAP3       	JufeLdkeSum1    	all 	      0.2234	      0.4623	    0.1792
ICTNETAP3       	JufeLdkeSum2    	all 	      0.1544	      0.3650	    0.3109
ICTNETAP3       	JufeLdkeSum3    	all 	      0.0565	      0.1400	    0.2994
ICTNETAP3       	PrisTTG2014a    	all 	      0.1609	      0.3544	    0.4062
ICTNETAP3       	PrisTTG2014b    	all 	      0.1599	      0.3568	    0.3965
ICTNETAP3       	PrisTTG2014c    	all 	      0.1778	      0.4070	    0.2939
ICTNETAP3       	PrisTTG2014e    	all 	      0.1786	      0.4122	    0.2966
ICTNETAP3       	QUQEd10t15TTgCL 	all 	      0.1337	      0.3287	    0.4781
ICTNETAP3       	QUQEd5t25TTgBL  	all 	      0.1609	      0.3696	    0.4116
ICTNETAP3       	QUTmpDecayTTgCL 	all 	      0.1499	      0.3371	    0.4263
ICTNETAP3       	QUTqrmTTgBL     	all 	      0.1491	      0.3481	    0.4190
ICTNETAP3       	SCIAI124aTTG    	all 	      0.0610	      0.1365	    0.5990
ICTNETAP3       	SCIAI14aTTG     	all 	      0.0610	      0.1365	    0.5990
ICTNETAP3       	SCIAI3am14aTTG  	all 	      0.0501	      0.1262	    0.5852
ICTNETAP3       	SCIAI3cm4aTTG   	all 	      0.0438	      0.1404	    0.5621
ICTNETAP3       	SM100           	all 	      0.0938	      0.1959	    0.4637
ICTNETAP3       	SM50            	all 	      0.0851	      0.1994	    0.5613
ICTNETAP3       	SR              	all 	      0.0437	      0.1778	    0.6270
ICTNETAP3       	SRTD            	all 	      0.0452	      0.1931	    0.5793
ICTNETAP3       	SRTL            	all 	      0.0450	      0.1913	    0.5837
ICTNETAP3       	Standard        	all 	      0.0437	      0.1843	    0.5793
ICTNETAP3       	TTGPKUICST1     	all 	      0.1650	      0.3569	    0.4218
ICTNETAP3       	TTGPKUICST2     	all 	      0.1334	      0.3003	    0.6015
ICTNETAP3       	TTGPKUICST3     	all 	      0.1588	      0.3573	    0.5386
ICTNETAP3       	TTGPKUICST4     	all 	      0.1534	      0.3304	    0.5367
ICTNETAP3       	udelRunTTG1     	all 	      0.0734	      0.2063	    0.3731
ICTNETAP3       	udelRunTTG2     	all 	      0.0658	      0.1937	    0.3822
ICTNETAP3       	udelRunTTG3     	all 	      0.0732	      0.2058	    0.3817
ICTNETAP3       	udelRunTTG4     	all 	      0.0668	      0.1995	    0.3863
ICTNETAP3       	UDInfoMMR5      	all 	      0.0411	      0.1451	    0.5685
ICTNETAP3       	UDInfoMMRA      	all 	      0.0384	      0.1211	    0.5642
ICTNETAP3       	UDInfoMMRWC5    	all 	      0.0565	      0.1621	    0.6264
ICTNETAP3       	UDInfoMMRWCA    	all 	      0.0482	      0.1479	    0.5994
ICTNETAP3       	wistudt2bcd     	all 	      0.0390	      0.1890	    0.4552
ICTNETAP3       	wistudt2bd      	all 	      0.0743	      0.2477	    0.4353
ICTNETAP3       	wistudt2qcd     	all 	      0.0223	      0.0842	    0.2843
ICTNETAP3       	wistudt2qd      	all 	      0.0391	      0.1136	    0.3064
ICTNETAP4       	ICTNETRunSP3    	all 	      0.1155	      0.2145	    0.3636
ICTNETAP4       	ICTNETRUNSP4    	all 	      0.1528	      0.3197	    0.3361
ICTNETAP4       	JufeLdkeSum1    	all 	      0.2450	      0.4774	    0.1816
ICTNETAP4       	JufeLdkeSum2    	all 	      0.1576	      0.3593	    0.3130
ICTNETAP4       	JufeLdkeSum3    	all 	      0.0714	      0.1849	    0.2563
ICTNETAP4       	PrisTTG2014a    	all 	      0.1754	      0.3772	    0.4082
ICTNETAP4       	PrisTTG2014b    	all 	      0.1768	      0.3888	    0.4147
ICTNETAP4       	PrisTTG2014c    	all 	      0.1819	      0.4011	    0.2930
ICTNETAP4       	PrisTTG2014e    	all 	      0.1947	      0.4275	    0.2979
ICTNETAP4       	QUQEd10t15TTgCL 	all 	      0.1515	      0.3500	    0.4660
ICTNETAP4       	QUQEd5t25TTgBL  	all 	      0.1776	      0.3907	    0.3878
ICTNETAP4       	QUTmpDecayTTgCL 	all 	      0.1496	      0.3299	    0.4631
ICTNETAP4       	QUTqrmTTgBL     	all 	      0.1678	      0.3681	    0.3854
ICTNETAP4       	SCIAI124aTTG    	all 	      0.0499	      0.1066	    0.5094
ICTNETAP4       	SCIAI14aTTG     	all 	      0.0504	      0.1071	    0.5124
ICTNETAP4       	SCIAI3am14aTTG  	all 	      0.0436	      0.1008	    0.4867
ICTNETAP4       	SCIAI3cm4aTTG   	all 	      0.0430	      0.1395	    0.5740
ICTNETAP4       	SM100           	all 	      0.0930	      0.1959	    0.5161
ICTNETAP4       	SM50            	all 	      0.0831	      0.2019	    0.5972
ICTNETAP4       	SR              	all 	      0.0452	      0.1887	    0.6062
ICTNETAP4       	SRTD            	all 	      0.0484	      0.2029	    0.6147
ICTNETAP4       	SRTL            	all 	      0.0481	      0.2052	    0.5935
ICTNETAP4       	Standard        	all 	      0.0452	      0.1933	    0.5839
ICTNETAP4       	TTGPKUICST1     	all 	      0.1809	      0.3787	    0.4147
ICTNETAP4       	TTGPKUICST2     	all 	      0.1554	      0.3228	    0.5711
ICTNETAP4       	TTGPKUICST3     	all 	      0.1699	      0.3708	    0.4809
ICTNETAP4       	TTGPKUICST4     	all 	      0.1691	      0.3406	    0.4916
ICTNETAP4       	udelRunTTG1     	all 	      0.0712	      0.2046	    0.4175
ICTNETAP4       	udelRunTTG2     	all 	      0.0678	      0.1898	    0.4048
ICTNETAP4       	udelRunTTG3     	all 	      0.0753	      0.2043	    0.4323
ICTNETAP4       	udelRunTTG4     	all 	      0.0758	      0.2158	    0.4322
ICTNETAP4       	UDInfoMMR5      	all 	      0.0446	      0.1495	    0.5936
ICTNETAP4       	UDInfoMMRA      	all 	      0.0427	      0.1358	    0.6091
ICTNETAP4       	UDInfoMMRWC5    	all 	      0.0581	      0.1664	    0.6082
ICTNETAP4       	UDInfoMMRWCA    	all 	      0.0516	      0.1486	    0.5824
ICTNETAP4       	wistudt2bcd     	all 	      0.0400	      0.1671	    0.5152
ICTNETAP4       	wistudt2bd      	all 	      0.0672	      0.2127	    0.5135
ICTNETAP4       	wistudt2qcd     	all 	      0.0266	      0.0915	    0.3652
ICTNETAP4       	wistudt2qd      	all 	      0.0367	      0.1029	    0.4018
ICTNETRunSP3    	ICTNETRUNSP4    	all 	      0.2243	      0.2861	    0.1008
ICTNETRunSP3    	JufeLdkeSum1    	all 	      0.2704	      0.3826	    0.1410
ICTNETRunSP3    	JufeLdkeSum2    	all 	      0.2121	      0.3201	    0.1472
ICTNETRunSP3    	JufeLdkeSum3    	all 	      0.1004	      0.1230	    0.0845
ICTNETRunSP3    	PrisTTG2014a    	all 	      0.1768	      0.2593	    0.3636
ICTNETRunSP3    	PrisTTG2014b    	all 	      0.1719	      0.2533	    0.3596
ICTNETRunSP3    	PrisTTG2014c    	all 	      0.1669	      0.2849	    0.3951
ICTNETRunSP3    	PrisTTG2014e    	all 	      0.1660	      0.2866	    0.4102
ICTNETRunSP3    	QUQEd10t15TTgCL 	all 	      0.1312	      0.2175	    0.4963
ICTNETRunSP3    	QUQEd5t25TTgBL  	all 	      0.1526	      0.2479	    0.4816
ICTNETRunSP3    	QUTmpDecayTTgCL 	all 	      0.1654	      0.2708	    0.4170
ICTNETRunSP3    	QUTqrmTTgBL     	all 	      0.1444	      0.2468	    0.4860
ICTNETRunSP3    	SCIAI124aTTG    	all 	      0.0626	      0.1179	    0.5843
ICTNETRunSP3    	SCIAI14aTTG     	all 	      0.0632	      0.1184	    0.5831
ICTNETRunSP3    	SCIAI3am14aTTG  	all 	      0.0506	      0.0753	    0.4707
ICTNETRunSP3    	SCIAI3cm4aTTG   	all 	      0.0410	      0.0860	    0.4443
ICTNETRunSP3    	SM100           	all 	      0.1027	      0.1474	    0.4300
ICTNETRunSP3    	SM50            	all 	      0.0882	      0.1335	    0.4952
ICTNETRunSP3    	SR              	all 	      0.0218	      0.0384	    0.5212
ICTNETRunSP3    	SRTD            	all 	      0.0226	      0.0436	    0.5003
ICTNETRunSP3    	SRTL            	all 	      0.0247	      0.0574	    0.5266
ICTNETRunSP3    	Standard        	all 	      0.0213	      0.0374	    0.4894
ICTNETRunSP3    	TTGPKUICST1     	all 	      0.1880	      0.2651	    0.4136
ICTNETRunSP3    	TTGPKUICST2     	all 	      0.1309	      0.2187	    0.6100
ICTNETRunSP3    	TTGPKUICST3     	all 	      0.1740	      0.2489	    0.5064
ICTNETRunSP3    	TTGPKUICST4     	all 	      0.1804	      0.2502	    0.4686
ICTNETRunSP3    	udelRunTTG1     	all 	      0.0719	      0.1171	    0.3513
ICTNETRunSP3    	udelRunTTG2     	all 	      0.0620	      0.0890	    0.3401
ICTNETRunSP3    	udelRunTTG3     	all 	      0.0755	      0.1280	    0.3572
ICTNETRunSP3    	udelRunTTG4     	all 	      0.0670	      0.1232	    0.3556
ICTNETRunSP3    	UDInfoMMR5      	all 	      0.0399	      0.0960	    0.5788
ICTNETRunSP3    	UDInfoMMRA      	all 	      0.0358	      0.0799	    0.5200
ICTNETRunSP3    	UDInfoMMRWC5    	all 	      0.0430	      0.0916	    0.5370
ICTNETRunSP3    	UDInfoMMRWCA    	all 	      0.0436	      0.0908	    0.5658
ICTNETRunSP3    	wistudt2bcd     	all 	      0.0173	      0.0676	    0.3448
ICTNETRunSP3    	wistudt2bd      	all 	      0.0588	      0.1705	    0.4447
ICTNETRunSP3    	wistudt2qcd     	all 	      0.0139	      0.0455	    0.2152
ICTNETRunSP3    	wistudt2qd      	all 	      0.0354	      0.0897	    0.3248
ICTNETRUNSP4    	JufeLdkeSum1    	all 	      0.3067	      0.4625	    0.1431
ICTNETRUNSP4    	JufeLdkeSum2    	all 	      0.1993	      0.2800	    0.1449
ICTNETRUNSP4    	JufeLdkeSum3    	all 	      0.1175	      0.1522	    0.0853
ICTNETRUNSP4    	PrisTTG2014a    	all 	      0.1946	      0.3195	    0.3619
ICTNETRUNSP4    	PrisTTG2014b    	all 	      0.1922	      0.3092	    0.3586
ICTNETRUNSP4    	PrisTTG2014c    	all 	      0.1805	      0.3261	    0.3914
ICTNETRUNSP4    	PrisTTG2014e    	all 	      0.1849	      0.3393	    0.4025
ICTNETRUNSP4    	QUQEd10t15TTgCL 	all 	      0.1469	      0.2670	    0.4891
ICTNETRUNSP4    	QUQEd5t25TTgBL  	all 	      0.1795	      0.3203	    0.4832
ICTNETRUNSP4    	QUTmpDecayTTgCL 	all 	      0.1526	      0.2542	    0.3969
ICTNETRUNSP4    	QUTqrmTTgBL     	all 	      0.1637	      0.2940	    0.4835
ICTNETRUNSP4    	SCIAI124aTTG    	all 	      0.0454	      0.0733	    0.3562
ICTNETRUNSP4    	SCIAI14aTTG     	all 	      0.0455	      0.0733	    0.3722
ICTNETRUNSP4    	SCIAI3am14aTTG  	all 	      0.0365	      0.0519	    0.3628
ICTNETRUNSP4    	SCIAI3cm4aTTG   	all 	      0.0279	      0.0524	    0.3750
ICTNETRUNSP4    	SM100           	all 	      0.0965	      0.1318	    0.3809
ICTNETRUNSP4    	SM50            	all 	      0.0842	      0.1222	    0.4484
ICTNETRUNSP4    	SR              	all 	      0.0301	      0.0701	    0.5527
ICTNETRUNSP4    	SRTD            	all 	      0.0325	      0.0931	    0.6007
ICTNETRUNSP4    	SRTL            	all 	      0.0299	      0.0848	    0.5670
ICTNETRUNSP4    	Standard        	all 	      0.0312	      0.0747	    0.5676
ICTNETRUNSP4    	TTGPKUICST1     	all 	      0.2047	      0.3037	    0.3854
ICTNETRUNSP4    	TTGPKUICST2     	all 	      0.1484	      0.2492	    0.5851
ICTNETRUNSP4    	TTGPKUICST3     	all 	      0.1947	      0.3130	    0.4867
ICTNETRUNSP4    	TTGPKUICST4     	all 	      0.2063	      0.3080	    0.4492
ICTNETRUNSP4    	udelRunTTG1     	all 	      0.0761	      0.1347	    0.3623
ICTNETRUNSP4    	udelRunTTG2     	all 	      0.0717	      0.1170	    0.3544
ICTNETRUNSP4    	udelRunTTG3     	all 	      0.0792	      0.1429	    0.3602
ICTNETRUNSP4    	udelRunTTG4     	all 	      0.0783	      0.1394	    0.3476
ICTNETRUNSP4    	UDInfoMMR5      	all 	      0.0297	      0.0533	    0.4379
ICTNETRUNSP4    	UDInfoMMRA      	all 	      0.0275	      0.0607	    0.4115
ICTNETRUNSP4    	UDInfoMMRWC5    	all 	      0.0371	      0.0756	    0.4676
ICTNETRUNSP4    	UDInfoMMRWCA    	all 	      0.0345	      0.0698	    0.4461
ICTNETRUNSP4    	wistudt2bcd     	all 	      0.0165	      0.0576	    0.3639
ICTNETRUNSP4    	wistudt2bd      	all 	      0.0315	      0.0969	    0.4344
ICTNETRUNSP4    	wistudt2qcd     	all 	      0.0105	      0.0206	    0.1712
ICTNETRUNSP4    	wistudt2qd      	all 	      0.0186	      0.0398	    0.2306
JufeLdkeSum1    	JufeLdkeSum2    	all 	      0.4294	      0.6156	    0.0861
JufeLdkeSum1    	JufeLdkeSum3    	all 	      0.2216	      0.3730	    0.0737
JufeLdkeSum1    	PrisTTG2014a    	all 	      0.3907	      0.5845	    0.2719
JufeLdkeSum1    	PrisTTG2014b    	all 	      0.4007	      0.5906	    0.2799
JufeLdkeSum1    	PrisTTG2014c    	all 	      0.3460	      0.5605	    0.2050
JufeLdkeSum1    	PrisTTG2014e    	all 	      0.3632	      0.5810	    0.2042
JufeLdkeSum1    	QUQEd10t15TTgCL 	all 	      0.2964	      0.4984	    0.3632
JufeLdkeSum1    	QUQEd5t25TTgBL  	all 	      0.3375	      0.5282	    0.2765
JufeLdkeSum1    	QUTmpDecayTTgCL 	all 	      0.3261	      0.5153	    0.3249
JufeLdkeSum1    	QUTqrmTTgBL     	all 	      0.3206	      0.5087	    0.2718
JufeLdkeSum1    	SCIAI124aTTG    	all 	      0.0839	      0.1682	    0.5672
JufeLdkeSum1    	SCIAI14aTTG     	all 	      0.0848	      0.1702	    0.5724
JufeLdkeSum1    	SCIAI3am14aTTG  	all 	      0.0743	      0.1659	    0.5655
JufeLdkeSum1    	SCIAI3cm4aTTG   	all 	      0.0607	      0.1837	    0.5160
JufeLdkeSum1    	SM100           	all 	      0.1890	      0.3297	    0.4020
JufeLdkeSum1    	SM50            	all 	      0.1599	      0.3159	    0.4888
JufeLdkeSum1    	SR              	all 	      0.0770	      0.2477	    0.5816
JufeLdkeSum1    	SRTD            	all 	      0.0855	      0.2712	    0.5697
JufeLdkeSum1    	SRTL            	all 	      0.0912	      0.2766	    0.5685
JufeLdkeSum1    	Standard        	all 	      0.0833	      0.2728	    0.5390
JufeLdkeSum1    	TTGPKUICST1     	all 	      0.4204	      0.6157	    0.2973
JufeLdkeSum1    	TTGPKUICST2     	all 	      0.3148	      0.5271	    0.4854
JufeLdkeSum1    	TTGPKUICST3     	all 	      0.3992	      0.5876	    0.3884
JufeLdkeSum1    	TTGPKUICST4     	all 	      0.4169	      0.5859	    0.4038
JufeLdkeSum1    	udelRunTTG1     	all 	      0.1873	      0.3645	    0.2793
JufeLdkeSum1    	udelRunTTG2     	all 	      0.1845	      0.3548	    0.2752
JufeLdkeSum1    	udelRunTTG3     	all 	      0.1832	      0.3575	    0.2782
JufeLdkeSum1    	udelRunTTG4     	all 	      0.1808	      0.3528	    0.2772
JufeLdkeSum1    	UDInfoMMR5      	all 	      0.0707	      0.1914	    0.5042
JufeLdkeSum1    	UDInfoMMRA      	all 	      0.0620	      0.1716	    0.5248
JufeLdkeSum1    	UDInfoMMRWC5    	all 	      0.0858	      0.2065	    0.5691
JufeLdkeSum1    	UDInfoMMRWCA    	all 	      0.0819	      0.1976	    0.5815
JufeLdkeSum1    	wistudt2bcd     	all 	      0.0698	      0.2596	    0.2746
JufeLdkeSum1    	wistudt2bd      	all 	      0.1111	      0.3075	    0.2827
JufeLdkeSum1    	wistudt2qcd     	all 	      0.0538	      0.1562	    0.2184
JufeLdkeSum1    	wistudt2qd      	all 	      0.0729	      0.1865	    0.2293
JufeLdkeSum2    	JufeLdkeSum3    	all 	      0.1716	      0.3116	    0.0790
JufeLdkeSum2    	PrisTTG2014a    	all 	      0.2606	      0.4154	    0.3211
JufeLdkeSum2    	PrisTTG2014b    	all 	      0.2563	      0.4156	    0.3304
JufeLdkeSum2    	PrisTTG2014c    	all 	      0.2451	      0.4487	    0.3169
JufeLdkeSum2    	PrisTTG2014e    	all 	      0.2457	      0.4585	    0.3192
JufeLdkeSum2    	QUQEd10t15TTgCL 	all 	      0.1863	      0.3497	    0.4325
JufeLdkeSum2    	QUQEd5t25TTgBL  	all 	      0.2341	      0.4205	    0.3794
JufeLdkeSum2    	QUTmpDecayTTgCL 	all 	      0.2203	      0.3870	    0.3613
JufeLdkeSum2    	QUTqrmTTgBL     	all 	      0.2224	      0.4034	    0.3833
JufeLdkeSum2    	SCIAI124aTTG    	all 	      0.0714	      0.1148	    0.5644
JufeLdkeSum2    	SCIAI14aTTG     	all 	      0.0719	      0.1163	    0.5686
JufeLdkeSum2    	SCIAI3am14aTTG  	all 	      0.0630	      0.1182	    0.5449
JufeLdkeSum2    	SCIAI3cm4aTTG   	all 	      0.0504	      0.1466	    0.5027
JufeLdkeSum2    	SM100           	all 	      0.1270	      0.1862	    0.4289
JufeLdkeSum2    	SM50            	all 	      0.1096	      0.1727	    0.4725
JufeLdkeSum2    	SR              	all 	      0.0432	      0.1297	    0.6179
JufeLdkeSum2    	SRTD            	all 	      0.0500	      0.1684	    0.6559
JufeLdkeSum2    	SRTL            	all 	      0.0566	      0.1827	    0.6712
JufeLdkeSum2    	Standard        	all 	      0.0460	      0.1389	    0.5794
JufeLdkeSum2    	TTGPKUICST1     	all 	      0.2728	      0.4406	    0.3666
JufeLdkeSum2    	TTGPKUICST2     	all 	      0.1959	      0.3573	    0.5522
JufeLdkeSum2    	TTGPKUICST3     	all 	      0.2575	      0.4255	    0.4467
JufeLdkeSum2    	TTGPKUICST4     	all 	      0.2625	      0.4260	    0.4455
JufeLdkeSum2    	udelRunTTG1     	all 	      0.0994	      0.1971	    0.2942
JufeLdkeSum2    	udelRunTTG2     	all 	      0.0956	      0.1972	    0.2901
JufeLdkeSum2    	udelRunTTG3     	all 	      0.0992	      0.2034	    0.2939
JufeLdkeSum2    	udelRunTTG4     	all 	      0.1041	      0.2241	    0.3000
JufeLdkeSum2    	UDInfoMMR5      	all 	      0.0534	      0.1422	    0.5391
JufeLdkeSum2    	UDInfoMMRA      	all 	      0.0470	      0.1211	    0.5342
JufeLdkeSum2    	UDInfoMMRWC5    	all 	      0.0518	      0.1275	    0.6333
JufeLdkeSum2    	UDInfoMMRWCA    	all 	      0.0490	      0.1210	    0.5797
JufeLdkeSum2    	wistudt2bcd     	all 	      0.0334	      0.1471	    0.2769
JufeLdkeSum2    	wistudt2bd      	all 	      0.0806	      0.2174	    0.3010
JufeLdkeSum2    	wistudt2qcd     	all 	      0.0240	      0.0876	    0.2112
JufeLdkeSum2    	wistudt2qd      	all 	      0.0498	      0.1163	    0.2604
JufeLdkeSum3    	PrisTTG2014a    	all 	      0.1320	      0.2363	    0.3210
JufeLdkeSum3    	PrisTTG2014b    	all 	      0.1327	      0.2381	    0.3286
JufeLdkeSum3    	PrisTTG2014c    	all 	      0.1157	      0.2560	    0.3342
JufeLdkeSum3    	PrisTTG2014e    	all 	      0.1164	      0.2517	    0.3330
JufeLdkeSum3    	QUQEd10t15TTgCL 	all 	      0.0866	      0.1824	    0.4136
JufeLdkeSum3    	QUQEd5t25TTgBL  	all 	      0.1083	      0.2264	    0.3706
JufeLdkeSum3    	QUTmpDecayTTgCL 	all 	      0.0841	      0.1551	    0.3629
JufeLdkeSum3    	QUTqrmTTgBL     	all 	      0.1053	      0.2227	    0.3475
JufeLdkeSum3    	SCIAI124aTTG    	all 	      0.0268	      0.0336	    0.2852
JufeLdkeSum3    	SCIAI14aTTG     	all 	      0.0268	      0.0349	    0.2852
JufeLdkeSum3    	SCIAI3am14aTTG  	all 	      0.0204	      0.0279	    0.2976
JufeLdkeSum3    	SCIAI3cm4aTTG   	all 	      0.0163	      0.0435	    0.3378
JufeLdkeSum3    	SM100           	all 	      0.0598	      0.1036	    0.3940
JufeLdkeSum3    	SM50            	all 	      0.0480	      0.0745	    0.3883
JufeLdkeSum3    	SR              	all 	      0.0214	      0.0676	    0.4267
JufeLdkeSum3    	SRTD            	all 	      0.0228	      0.0724	    0.4894
JufeLdkeSum3    	SRTL            	all 	      0.0277	      0.0786	    0.4782
JufeLdkeSum3    	Standard        	all 	      0.0233	      0.0740	    0.3881
JufeLdkeSum3    	TTGPKUICST1     	all 	      0.1513	      0.2882	    0.3510
JufeLdkeSum3    	TTGPKUICST2     	all 	      0.0964	      0.2238	    0.5292
JufeLdkeSum3    	TTGPKUICST3     	all 	      0.1416	      0.2723	    0.4815
JufeLdkeSum3    	TTGPKUICST4     	all 	      0.1496	      0.2944	    0.4293
JufeLdkeSum3    	udelRunTTG1     	all 	      0.0590	      0.1294	    0.2899
JufeLdkeSum3    	udelRunTTG2     	all 	      0.0573	      0.1198	    0.2906
JufeLdkeSum3    	udelRunTTG3     	all 	      0.0566	      0.1177	    0.2910
JufeLdkeSum3    	udelRunTTG4     	all 	      0.0481	      0.1040	    0.2858
JufeLdkeSum3    	UDInfoMMR5      	all 	      0.0194	      0.0428	    0.3727
JufeLdkeSum3    	UDInfoMMRA      	all 	      0.0175	      0.0430	    0.3336
JufeLdkeSum3    	UDInfoMMRWC5    	all 	      0.0202	      0.0325	    0.3500
JufeLdkeSum3    	UDInfoMMRWCA    	all 	      0.0189	      0.0316	    0.3530
JufeLdkeSum3    	wistudt2bcd     	all 	      0.0088	      0.0471	    0.2487
JufeLdkeSum3    	wistudt2bd      	all 	      0.0190	      0.0382	    0.2461
JufeLdkeSum3    	wistudt2qcd     	all 	      0.0123	      0.0481	    0.1621
JufeLdkeSum3    	wistudt2qd      	all 	      0.0133	      0.0259	    0.2106
PrisTTG2014a    	PrisTTG2014b    	all 	      0.3672	      0.5477	    0.3123
PrisTTG2014a    	PrisTTG2014c    	all 	      0.2750	      0.4878	    0.3269
PrisTTG2014a    	PrisTTG2014e    	all 	      0.3065	      0.5355	    0.3108
PrisTTG2014a    	QUQEd10t15TTgCL 	all 	      0.2196	      0.3785	    0.4480
PrisTTG2014a    	QUQEd5t25TTgBL  	all 	      0.2641	      0.4371	    0.4009
PrisTTG2014a    	QUTmpDecayTTgCL 	all 	      0.2288	      0.3829	    0.4259
PrisTTG2014a    	QUTqrmTTgBL     	all 	      0.2491	      0.4201	    0.4138
PrisTTG2014a    	SCIAI124aTTG    	all 	      0.0624	      0.1246	    0.4955
PrisTTG2014a    	SCIAI14aTTG     	all 	      0.0634	      0.1266	    0.5000
PrisTTG2014a    	SCIAI3am14aTTG  	all 	      0.0542	      0.0881	    0.5225
PrisTTG2014a    	SCIAI3cm4aTTG   	all 	      0.0401	      0.0898	    0.4885
PrisTTG2014a    	SM100           	all 	      0.1424	      0.2379	    0.4520
PrisTTG2014a    	SM50            	all 	      0.1170	      0.2018	    0.4907
PrisTTG2014a    	SR              	all 	      0.0439	      0.1530	    0.6367
PrisTTG2014a    	SRTD            	all 	      0.0470	      0.1666	    0.6186
