runtag  	topic	unweighted_recall weighted_recall precision
3unique0	MB171	      0.2432	      0.6520	    0.2812
3unique0	MB172	      0.0903	      0.5016	    0.4242
3unique0	MB173	      0.4800	      0.4853	    0.2857
3unique0	MB174	      0.4286	      0.5000	    0.0545
3unique0	MB175	      0.0971	      0.1328	    0.5510
3unique0	MB176	      0.0222	      0.0388	    0.0308
3unique0	MB177	      0.4074	      0.4983	    0.3492
3unique0	MB178	      0.1444	      0.6261	    0.3421
3unique0	MB179	      0.4783	      0.6071	    0.2292
3unique0	MB180	      0.0840	      0.0925	    0.7692
3unique0	MB181	      0.6111	      0.4375	    0.1667
3unique0	MB182	      0.1805	      0.4942	    0.3478
3unique0	MB183	      0.2623	      0.7089	    0.4706
3unique0	MB184	      0.1224	      0.4732	    0.1935
3unique0	MB185	      0.3333	      0.5122	    0.0351
3unique0	MB186	      0.3750	      0.4286	    0.1071
3unique0	MB187	      0.6667	      0.9302	    0.1277
3unique0	MB188	      0.1250	      0.0270	    0.0192
3unique0	MB189	      0.0000	      0.0000	    0.0000
3unique0	MB190	      0.3000	      0.7458	    0.1452
3unique0	MB191	      0.2553	      0.5327	    0.2609
3unique0	MB192	      0.4651	      0.6442	    0.3333
3unique0	MB193	      0.5000	      0.7680	    0.2459
3unique0	MB194	      0.0769	      0.0588	    0.0227
3unique0	MB195	      0.1019	      0.3886	    0.3333
3unique0	MB196	      0.2917	      0.6846	    0.1346
3unique0	MB197	      0.2698	      0.4821	    0.3333
3unique0	MB198	      0.2667	      0.1743	    0.1212
3unique0	MB199	      0.1560	      0.3511	    0.5735
3unique0	MB200	      0.1154	      0.4564	    0.2727
3unique0	MB201	      0.1556	      0.6824	    0.2456
3unique0	MB202	      0.4932	      0.7323	    0.6102
3unique0	MB203	      0.1190	      0.1566	    0.0610
3unique0	MB204	      0.6471	      0.7612	    0.1594
3unique0	MB205	      0.1389	      0.5841	    0.3448
3unique0	MB206	      0.3462	      0.4661	    0.3333
3unique0	MB207	      0.5000	      0.6848	    0.4231
3unique0	MB208	      0.0462	      0.4630	    0.2222
3unique0	MB209	      0.1138	      0.2664	    0.6667
3unique0	MB210	      0.2857	      0.4615	    0.0345
3unique0	MB211	      0.4375	      0.4211	    0.1000
3unique0	MB212	      0.2022	      0.2847	    0.2571
3unique0	MB213	      0.1071	      0.6063	    0.1957
3unique0	MB214	      0.2323	      0.3722	    0.3108
3unique0	MB215	      0.1003	      0.1333	    0.7255
3unique0	MB216	      0.1406	      0.2174	    0.2571
3unique0	MB217	      0.1404	      0.1420	    0.2388
3unique0	MB218	      0.1468	      0.6485	    0.3902
3unique0	MB219	      0.0625	      0.0417	    0.0204
3unique0	MB220	      0.2667	      0.4902	    0.0656
3unique0	MB221	      0.1118	      0.6336	    0.4615
3unique0	MB222	      0.0370	      0.0301	    0.0290
3unique0	MB223	      0.1724	      0.1532	    0.1333
3unique0	MB224	      0.6000	      0.8095	    0.0923
3unique0	MB225	      0.3182	      0.3824	    0.1296
3unique0	all  	      0.2522	      0.4374	    0.2558
