runtag    	topic	unweighted_recall weighted_recall precision
hltcoeTTG3	MB171	      0.4324	      0.7255	    0.1778
hltcoeTTG3	MB172	      0.3355	      0.6788	    0.5778
hltcoeTTG3	MB173	      0.8000	      0.8088	    0.2222
hltcoeTTG3	MB174	      0.8571	      0.9286	    0.0667
hltcoeTTG3	MB175	      0.0540	      0.0586	    0.1667
hltcoeTTG3	MB176	      0.3333	      0.3689	    0.3333
hltcoeTTG3	MB177	      0.7407	      0.8270	    0.4444
hltcoeTTG3	MB178	      0.3667	      0.7615	    0.3667
hltcoeTTG3	MB179	      0.8696	      0.9405	    0.2222
hltcoeTTG3	MB180	      0.1462	      0.1527	    0.9667
hltcoeTTG3	MB181	      0.7222	      0.7083	    0.1444
hltcoeTTG3	MB182	      0.2331	      0.6909	    0.3444
hltcoeTTG3	MB183	      0.5574	      0.8286	    0.3778
hltcoeTTG3	MB184	      0.4898	      0.7113	    0.2667
hltcoeTTG3	MB185	      0.8333	      0.5610	    0.0556
hltcoeTTG3	MB186	      0.9375	      0.9857	    0.1667
hltcoeTTG3	MB187	      0.7778	      0.9070	    0.0778
hltcoeTTG3	MB188	      0.7500	      0.9459	    0.0667
hltcoeTTG3	MB189	      0.1875	      0.1800	    0.0667
hltcoeTTG3	MB190	      0.6333	      0.8814	    0.2111
hltcoeTTG3	MB191	      0.6170	      0.8392	    0.3222
hltcoeTTG3	MB192	      0.5814	      0.7019	    0.2778
hltcoeTTG3	MB193	      0.3667	      0.7280	    0.1222
hltcoeTTG3	MB194	      0.4615	      0.5294	    0.0667
hltcoeTTG3	MB195	      0.1911	      0.4338	    0.3333
hltcoeTTG3	MB196	      0.5833	      0.9212	    0.1556
hltcoeTTG3	MB197	      0.5238	      0.6923	    0.3667
hltcoeTTG3	MB198	      0.8000	      0.8991	    0.2667
hltcoeTTG3	MB199	      0.2320	      0.5906	    0.6444
hltcoeTTG3	MB200	      0.2538	      0.7116	    0.3667
hltcoeTTG3	MB201	      0.4333	      0.8261	    0.4333
hltcoeTTG3	MB202	      0.7260	      0.8625	    0.5889
hltcoeTTG3	MB203	      0.4048	      0.3133	    0.1889
hltcoeTTG3	MB204	      0.7059	      0.8657	    0.1333
hltcoeTTG3	MB205	      0.4722	      0.7994	    0.3778
hltcoeTTG3	MB206	      0.3718	      0.5000	    0.3222
hltcoeTTG3	MB207	      0.6591	      0.8913	    0.3222
hltcoeTTG3	MB208	      0.2717	      0.6888	    0.5222
hltcoeTTG3	MB209	      0.1789	      0.4323	    0.7333
hltcoeTTG3	MB210	      0.8571	      0.9744	    0.0667
hltcoeTTG3	MB211	      0.7500	      0.7895	    0.1333
hltcoeTTG3	MB212	      0.3708	      0.4653	    0.3667
hltcoeTTG3	MB213	      0.3571	      0.7782	    0.3333
hltcoeTTG3	MB214	      0.3939	      0.4439	    0.4333
hltcoeTTG3	MB215	      0.2276	      0.2481	    0.9333
hltcoeTTG3	MB216	      0.2500	      0.4224	    0.3556
hltcoeTTG3	MB217	      0.1491	      0.2068	    0.1889
hltcoeTTG3	MB218	      0.3670	      0.7994	    0.4444
hltcoeTTG3	MB219	      0.2500	      0.3125	    0.0444
hltcoeTTG3	MB220	      0.4667	      0.7255	    0.0778
hltcoeTTG3	MB221	      0.2609	      0.8043	    0.4667
hltcoeTTG3	MB222	      0.3889	      0.6990	    0.2333
hltcoeTTG3	MB223	      0.1897	      0.2581	    0.1222
hltcoeTTG3	MB224	      0.7000	      0.8571	    0.0778
hltcoeTTG3	MB225	      0.9091	      0.9559	    0.2222
hltcoeTTG3	all  	      0.4869	      0.6658	    0.2976
