runtag         	topic	unweighted_recall weighted_recall precision
QUQEd10t15TTgCL	MB171	      0.4324	      0.7794	    0.3721
QUQEd10t15TTgCL	MB172	      0.1032	      0.5222	    0.5714
QUQEd10t15TTgCL	MB173	      0.3200	      0.3676	    0.1481
QUQEd10t15TTgCL	MB174	      0.8571	      0.9286	    0.1132
QUQEd10t15TTgCL	MB175	      0.1475	      0.1897	    0.7593
QUQEd10t15TTgCL	MB176	      0.0444	      0.0583	    0.0541
QUQEd10t15TTgCL	MB177	      0.4074	      0.5502	    0.4400
QUQEd10t15TTgCL	MB178	      0.1556	      0.6560	    0.2745
QUQEd10t15TTgCL	MB179	      0.4348	      0.6310	    0.2000
QUQEd10t15TTgCL	MB180	      0.1076	      0.1269	    0.9552
QUQEd10t15TTgCL	MB181	      0.5556	      0.5417	    0.1724
QUQEd10t15TTgCL	MB182	      0.1203	      0.4729	    0.3902
QUQEd10t15TTgCL	MB183	      0.3115	      0.6768	    0.5938
QUQEd10t15TTgCL	MB184	      0.3061	      0.5893	    0.3488
QUQEd10t15TTgCL	MB185	      1.0000	      1.0000	    0.1091
QUQEd10t15TTgCL	MB186	      0.1875	      0.4000	    0.0500
QUQEd10t15TTgCL	MB187	      0.7778	      0.9070	    0.1429
QUQEd10t15TTgCL	MB188	      0.7500	      0.9459	    0.1463
QUQEd10t15TTgCL	MB189	      0.0000	      0.0000	    0.0000
QUQEd10t15TTgCL	MB190	      0.6333	      0.8898	    0.3276
QUQEd10t15TTgCL	MB191	      0.2553	      0.5829	    0.2553
QUQEd10t15TTgCL	MB192	      0.3721	      0.4904	    0.2462
QUQEd10t15TTgCL	MB193	      0.2000	      0.6000	    0.1154
QUQEd10t15TTgCL	MB194	      0.5385	      0.6471	    0.1346
QUQEd10t15TTgCL	MB195	      0.1210	      0.4833	    0.3455
QUQEd10t15TTgCL	MB196	      0.5417	      0.9004	    0.3023
QUQEd10t15TTgCL	MB197	      0.2857	      0.5128	    0.3462
QUQEd10t15TTgCL	MB198	      0.5333	      0.7339	    0.2623
QUQEd10t15TTgCL	MB199	      0.1160	      0.5087	    0.6170
QUQEd10t15TTgCL	MB200	      0.1000	      0.5145	    0.2889
QUQEd10t15TTgCL	MB201	      0.1667	      0.6881	    0.4412
QUQEd10t15TTgCL	MB202	      0.4795	      0.7398	    0.7000
QUQEd10t15TTgCL	MB203	      0.1190	      0.1566	    0.0725
QUQEd10t15TTgCL	MB204	      0.7059	      0.8358	    0.2264
QUQEd10t15TTgCL	MB205	      0.2361	      0.6490	    0.4474
QUQEd10t15TTgCL	MB206	      0.2692	      0.3729	    0.3387
QUQEd10t15TTgCL	MB207	      0.4545	      0.7663	    0.4878
QUQEd10t15TTgCL	MB208	      0.0347	      0.4194	    0.2222
QUQEd10t15TTgCL	MB209	      0.1057	      0.3249	    0.7358
QUQEd10t15TTgCL	MB210	      0.7143	      0.9231	    0.0769
QUQEd10t15TTgCL	MB211	      0.8125	      0.7632	    0.2131
QUQEd10t15TTgCL	MB212	      0.1461	      0.2222	    0.2407
QUQEd10t15TTgCL	MB213	      0.1310	      0.6118	    0.2821
QUQEd10t15TTgCL	MB214	      0.1717	      0.2242	    0.2429
QUQEd10t15TTgCL	MB215	      0.1355	      0.1426	    0.8929
QUQEd10t15TTgCL	MB216	      0.0234	      0.0311	    0.0566
QUQEd10t15TTgCL	MB217	      0.1316	      0.1698	    0.2679
QUQEd10t15TTgCL	MB218	      0.1743	      0.5614	    0.3585
QUQEd10t15TTgCL	MB219	      0.3125	      0.3542	    0.1471
QUQEd10t15TTgCL	MB220	      0.2667	      0.3333	    0.0625
QUQEd10t15TTgCL	MB221	      0.0994	      0.7310	    0.5161
QUQEd10t15TTgCL	MB222	      0.0926	      0.2609	    0.1042
QUQEd10t15TTgCL	MB223	      0.2414	      0.1774	    0.1944
QUQEd10t15TTgCL	MB224	      0.6000	      0.8095	    0.0923
QUQEd10t15TTgCL	MB225	      0.6818	      0.7647	    0.2679
QUQEd10t15TTgCL	all  	      0.3277	      0.5316	    0.3049
