runtag	topic	unweighted_recall weighted_recall precision
SM50  	MB171	      0.0541	      0.0686	    0.6667
SM50  	MB172	      0.0194	      0.0237	    1.0000
SM50  	MB173	      0.2000	      0.2059	    0.2632
SM50  	MB174	      0.5714	      0.5714	    0.2500
SM50  	MB175	      0.0935	      0.1724	    0.8966
SM50  	MB176	      0.0444	      0.0583	    0.0851
SM50  	MB177	      0.0741	      0.0415	    0.3077
SM50  	MB178	      0.0222	      0.0413	    0.5000
SM50  	MB179	      0.1304	      0.2619	    0.2500
SM50  	MB180	      0.0521	      0.0624	    0.9688
SM50  	MB181	      0.3333	      0.2500	    0.5000
SM50  	MB182	      0.1053	      0.4758	    0.5185
SM50  	MB183	      0.0820	      0.2661	    0.8333
SM50  	MB184	      0.0816	      0.4167	    0.5000
SM50  	MB185	      0.3333	      0.1951	    0.2222
SM50  	MB186	      0.1875	      0.5714	    0.0968
SM50  	MB187	      0.1111	      0.7674	    0.1667
SM50  	MB188	      0.7500	      0.5676	    0.3333
SM50  	MB189	      0.0000	      0.0000	    0.0000
SM50  	MB190	      0.3667	      0.7881	    0.6875
SM50  	MB191	      0.1915	      0.4573	    0.7500
SM50  	MB192	      0.2558	      0.2692	    0.4583
SM50  	MB193	      0.2667	      0.7040	    0.8000
SM50  	MB194	      0.0769	      0.0588	    0.0400
SM50  	MB195	      0.0573	      0.3581	    0.6000
SM50  	MB196	      0.0417	      0.5892	    1.0000
SM50  	MB197	      0.1111	      0.2103	    0.6364
SM50  	MB198	      0.4667	      0.6697	    0.4375
SM50  	MB199	      0.0560	      0.4293	    0.8235
SM50  	MB200	      0.0385	      0.2905	    0.5000
SM50  	MB201	      0.1000	      0.6181	    0.6923
SM50  	MB202	      0.1644	      0.3123	    0.7500
SM50  	MB203	      0.0952	      0.1084	    0.1481
SM50  	MB204	      0.3529	      0.5373	    0.5455
SM50  	MB205	      0.0139	      0.4366	    0.5000
SM50  	MB206	      0.1667	      0.2373	    0.4815
SM50  	MB207	      0.1364	      0.3315	    0.8571
SM50  	MB208	      0.0058	      0.3605	    0.5000
SM50  	MB209	      0.0515	      0.2428	    0.8261
SM50  	MB210	      0.4286	      0.2821	    0.1154
SM50  	MB211	      0.5000	      0.5263	    0.2424
SM50  	MB212	      0.0899	      0.1597	    0.3478
SM50  	MB213	      0.0833	      0.5490	    0.5833
SM50  	MB214	      0.0909	      0.1121	    0.5294
SM50  	MB215	      0.0596	      0.0667	    0.6875
SM50  	MB216	      0.0859	      0.1398	    0.4231
SM50  	MB217	      0.1053	      0.1327	    0.4444
SM50  	MB218	      0.0550	      0.3204	    0.5000
SM50  	MB219	      0.0625	      0.0417	    0.0556
SM50  	MB220	      0.2000	      0.4706	    0.0811
SM50  	MB221	      0.0248	      0.5966	    1.0000
SM50  	MB222	      0.0185	      0.0067	    0.1429
SM50  	MB223	      0.1207	      0.0968	    0.1628
SM50  	MB224	      0.6000	      0.7619	    0.1304
SM50  	MB225	      0.5000	      0.4265	    0.5500
SM50  	all  	      0.1688	      0.3221	    0.4798
