runtag      	topic	unweighted_recall weighted_recall precision
JufeLdkeSum2	MB171	      0.7027	      0.8824	    0.0605
JufeLdkeSum2	MB172	      0.2000	      0.5791	    0.0578
JufeLdkeSum2	MB173	      0.6800	      0.7206	    0.0416
JufeLdkeSum2	MB174	      0.8571	      0.9286	    0.0112
JufeLdkeSum2	MB175	      0.2950	      0.3862	    0.2336
JufeLdkeSum2	MB176	      0.0889	      0.0971	    0.0174
JufeLdkeSum2	MB177	      0.3148	      0.3287	    0.0425
JufeLdkeSum2	MB178	      0.2111	      0.6376	    0.0819
JufeLdkeSum2	MB179	      0.5652	      0.6786	    0.0333
JufeLdkeSum2	MB180	      0.3782	      0.4946	    0.5294
JufeLdkeSum2	MB181	      0.5556	      0.6250	    0.0176
JufeLdkeSum2	MB182	      0.4662	      0.8498	    0.1873
JufeLdkeSum2	MB183	      0.6557	      0.9250	    0.1003
JufeLdkeSum2	MB184	      0.2857	      0.5357	    0.0386
JufeLdkeSum2	MB185	      0.5000	      0.8293	    0.0074
JufeLdkeSum2	MB186	      0.3750	      0.2286	    0.0100
JufeLdkeSum2	MB187	      0.3333	      0.8140	    0.0079
JufeLdkeSum2	MB188	      0.6250	      0.5135	    0.0097
JufeLdkeSum2	MB189	      0.0312	      0.0400	    0.0022
JufeLdkeSum2	MB190	      0.6000	      0.8559	    0.0310
JufeLdkeSum2	MB191	      0.3404	      0.5779	    0.0537
JufeLdkeSum2	MB192	      0.5349	      0.6635	    0.0399
JufeLdkeSum2	MB193	      0.6667	      0.8640	    0.0346
JufeLdkeSum2	MB194	      0.2308	      0.3529	    0.0091
JufeLdkeSum2	MB195	      0.3376	      0.6652	    0.1749
JufeLdkeSum2	MB196	      0.2917	      0.8257	    0.0303
JufeLdkeSum2	MB197	      0.3968	      0.6000	    0.0512
JufeLdkeSum2	MB198	      0.5000	      0.7523	    0.0294
JufeLdkeSum2	MB199	      0.3240	      0.6328	    0.3306
JufeLdkeSum2	MB200	      0.2462	      0.6017	    0.1164
JufeLdkeSum2	MB201	      0.4778	      0.8601	    0.1029
JufeLdkeSum2	MB202	      0.6438	      0.7546	    0.1190
JufeLdkeSum2	MB203	      0.2143	      0.2289	    0.0188
JufeLdkeSum2	MB204	      0.7647	      0.8806	    0.0236
JufeLdkeSum2	MB205	      0.3889	      0.7198	    0.0594
JufeLdkeSum2	MB206	      0.5256	      0.6186	    0.0737
JufeLdkeSum2	MB207	      0.4545	      0.7935	    0.0433
JufeLdkeSum2	MB208	      0.5607	      0.7723	    0.2787
JufeLdkeSum2	MB209	      0.3306	      0.5118	    0.3136
JufeLdkeSum2	MB210	      0.5714	      0.8205	    0.0090
JufeLdkeSum2	MB211	      0.6250	      0.7632	    0.0272
JufeLdkeSum2	MB212	      0.3933	      0.5000	    0.1057
JufeLdkeSum2	MB213	      0.4643	      0.8299	    0.1005
JufeLdkeSum2	MB214	      0.6162	      0.6816	    0.1222
JufeLdkeSum2	MB215	      0.3740	      0.3926	    0.2981
JufeLdkeSum2	MB216	      0.3672	      0.5093	    0.1358
JufeLdkeSum2	MB217	      0.2368	      0.3025	    0.0588
JufeLdkeSum2	MB218	      0.3945	      0.8538	    0.1201
JufeLdkeSum2	MB219	      0.3125	      0.3542	    0.0148
JufeLdkeSum2	MB220	      0.2000	      0.2941	    0.0055
JufeLdkeSum2	MB221	      0.3292	      0.8190	    0.2095
JufeLdkeSum2	MB222	      0.0926	      0.2341	    0.0195
JufeLdkeSum2	MB223	      0.3276	      0.3145	    0.0413
JufeLdkeSum2	MB224	      0.5000	      0.6667	    0.0148
JufeLdkeSum2	MB225	      0.8636	      0.8971	    0.0303
JufeLdkeSum2	all  	      0.4294	      0.6156	    0.0861
