runtag     	topic	unweighted_recall weighted_recall precision
SCIAI14aTTG	MB171	      0.0811	      0.0980	    0.6000
SCIAI14aTTG	MB172	      0.0065	      0.0032	    1.0000
SCIAI14aTTG	MB173	      0.2000	      0.1765	    0.5000
SCIAI14aTTG	MB174	      0.4286	      0.5000	    0.4286
SCIAI14aTTG	MB175	      0.0144	      0.0121	    1.0000
SCIAI14aTTG	MB176	      0.0111	      0.0291	    0.1111
SCIAI14aTTG	MB177	      0.0370	      0.0138	    0.6667
SCIAI14aTTG	MB178	      0.0222	      0.0275	    0.5000
SCIAI14aTTG	MB179	      0.0435	      0.0714	    0.3333
SCIAI14aTTG	MB180	      0.0151	      0.0204	    1.0000
SCIAI14aTTG	MB181	      0.3333	      0.2500	    0.5000
SCIAI14aTTG	MB182	      0.0451	      0.1802	    1.0000
SCIAI14aTTG	MB183	      0.0328	      0.1643	    1.0000
SCIAI14aTTG	MB184	      0.0816	      0.3452	    0.5000
SCIAI14aTTG	MB185	      0.3333	      0.5854	    0.2222
SCIAI14aTTG	MB186	      0.1250	      0.0857	    0.1667
SCIAI14aTTG	MB187	      0.2222	      0.7907	    0.2857
SCIAI14aTTG	MB188	      0.1250	      0.0541	    0.1429
SCIAI14aTTG	MB189	      0.0312	      0.0400	    0.1111
SCIAI14aTTG	MB190	      0.1333	      0.0847	    0.3077
SCIAI14aTTG	MB191	      0.1064	      0.3266	    0.6250
SCIAI14aTTG	MB192	      0.0465	      0.0192	    0.3333
SCIAI14aTTG	MB193	      0.1333	      0.5840	    0.5000
SCIAI14aTTG	MB194	      0.0000	      0.0000	    0.0000
SCIAI14aTTG	MB195	      0.0318	      0.2082	    0.6250
SCIAI14aTTG	MB196	      0.0417	      0.5892	    1.0000
SCIAI14aTTG	MB197	      0.0317	      0.0154	    0.5000
SCIAI14aTTG	MB198	      0.1000	      0.0642	    0.3000
SCIAI14aTTG	MB199	      0.0200	      0.0310	    1.0000
SCIAI14aTTG	MB200	      0.0231	      0.1805	    1.0000
SCIAI14aTTG	MB201	      0.0222	      0.5161	    0.6667
SCIAI14aTTG	MB202	      0.0137	      0.0037	    1.0000
SCIAI14aTTG	MB203	      0.0238	      0.0482	    0.0909
SCIAI14aTTG	MB204	      0.2941	      0.4776	    0.4167
SCIAI14aTTG	MB205	      0.0278	      0.0767	    0.5000
SCIAI14aTTG	MB206	      0.1154	      0.1780	    0.9000
SCIAI14aTTG	MB207	      0.1364	      0.1467	    0.7500
SCIAI14aTTG	MB208	      0.0058	      0.3605	    1.0000
SCIAI14aTTG	MB209	      0.0244	      0.0943	    0.9000
SCIAI14aTTG	MB210	      0.1429	      0.3077	    0.1000
SCIAI14aTTG	MB211	      0.2500	      0.1842	    0.4444
SCIAI14aTTG	MB212	      0.0112	      0.0069	    0.5000
SCIAI14aTTG	MB213	      0.0238	      0.2921	    1.0000
SCIAI14aTTG	MB214	      0.0303	      0.0314	    0.7500
SCIAI14aTTG	MB215	      0.0027	      0.0037	    1.0000
SCIAI14aTTG	MB216	      0.0156	      0.0248	    0.2857
SCIAI14aTTG	MB217	      0.0439	      0.1296	    0.5556
SCIAI14aTTG	MB218	      0.0183	      0.2177	    0.5000
SCIAI14aTTG	MB219	      0.1250	      0.1667	    0.6667
SCIAI14aTTG	MB220	      0.0000	      0.0000	    0.0000
SCIAI14aTTG	MB221	      0.0186	      0.0103	    1.0000
SCIAI14aTTG	MB222	      0.0185	      0.0067	    1.0000
SCIAI14aTTG	MB223	      0.0172	      0.0161	    0.2500
SCIAI14aTTG	MB224	      0.2000	      0.3333	    0.2000
SCIAI14aTTG	MB225	      0.2273	      0.1765	    0.7143
SCIAI14aTTG	all  	      0.0848	      0.1702	    0.5718
